name,address,postal_code,phone,rating,review_count,cuisine_type,business_hours,website,latitude,longitude,scraped_at
Blue Fin,"1567 Broadway, New York, NY 10036, USA",10001,(212) 918-1400,4.2,1102,Restaurante,"{'day_0': 'Monday: 4:00\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 4:00\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 4:00\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 4:00\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 4:00\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 4:00\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 4:00\u2009–\u20099:00\u202fPM'}",https://www.bluefinnyc.com/location/blue-fin/,40.75937589999999,-73.98532519999999,2025-06-25 14:23:45.657318
The Dutch,"131 Sullivan St, New York, NY 10012, USA",10001,(212) 677-6200,4.3,2292,Restaurante,"{'day_0': 'Monday: 12:00\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM'}",http://www.thedutchnyc.com/,40.7265328,-74.0021536,2025-06-25 14:23:46.020826
Blue Note,"131 W 3rd St, New York, NY 10012, USA",10001,(212) 475-8592,4.2,5170,Restaurante,"{'day_0': 'Monday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'day_1': 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'day_2': 'Wednesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'day_3': 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'day_4': 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'day_5': 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM'}",https://www.bluenotejazz.com/nyc/,40.7309083,-74.0006557,2025-06-25 14:23:46.569467
Shake Shack Theater District,"691 8th Ave, New York, NY 10036, USA",10001,(646) 435-0135,4.4,14479,Restaurante,"{'day_0': 'Monday: 10:30\u202fAM\u2009–\u20091:00\u202fAM', 'day_1': 'Tuesday: 10:30\u202fAM\u2009–\u20091:00\u202fAM', 'day_2': 'Wednesday: 10:30\u202fAM\u2009–\u20091:00\u202fAM', 'day_3': 'Thursday: 10:30\u202fAM\u2009–\u20091:00\u202fAM', 'day_4': 'Friday: 10:30\u202fAM\u2009–\u20091:00\u202fAM', 'day_5': 'Saturday: 10:30\u202fAM\u2009–\u20091:00\u202fAM', 'day_6': 'Sunday: 10:30\u202fAM\u2009–\u20091:00\u202fAM'}",https://www.shakeshack.com/location/theater-district-ny?utm_source=google&utm_medium=listing,40.7584105,-73.98921899999999,2025-06-25 14:23:46.910484
Max Brenner New York,"841 Broadway, New York, NY 10003, USA",10001,(646) 467-8803,4.3,6512,Restaurante,"{'day_0': 'Monday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'day_1': 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'day_2': 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'day_3': 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'day_4': 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_5': 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_6': 'Sunday: 9:00\u202fAM\u2009–\u200912:00\u202fAM'}",http://maxbrenner.com/,40.7343227,-73.991186,2025-06-25 14:23:49.713874
Ellen's Stardust Diner,"1650 Broadway, New York, NY 10019, USA",10001,(212) 956-5151,4.4,21808,Restaurante,"{'day_0': 'Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_1': 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_2': 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_3': 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_4': 'Friday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_5': 'Saturday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_6': 'Sunday: 7:00\u202fAM\u2009–\u200912:00\u202fAM'}",https://www.ellensstardustdiner.com/,40.7618723,-73.98343559999999,2025-06-25 14:23:50.041132
Momofuku Noodle Bar,"171 1st Ave, New York, NY 10003, USA",10001,(212) 777-7773,4.5,5139,Restaurante,"{'day_0': 'Monday: 5:00\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 5:00\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 5:00\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 5:00\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 12:00\u2009–\u20094:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20094:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20094:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM'}",https://momofukunoodlebar.com/,40.7292083,-73.98441500000001,2025-06-25 14:23:50.451946
Gilligan's,"310 W Broadway, New York, NY 10013, USA",10001,(212) 965-3271,4.1,375,Restaurante,"{'day_0': 'Monday: 3:00\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 3:00\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 3:00\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 3:00\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 3:00\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 2:00\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 2:00\u2009–\u200910:00\u202fPM'}",http://www.gilligansnyc.com/,40.7221457,-74.0046268,2025-06-25 14:23:50.950803
Del Frisco's Double Eagle Steakhouse,"1221 Ave of the Americas, New York, NY 10020, USA",10001,(212) 575-5129,4.5,5513,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 4:00\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 4:00\u2009–\u200910:00\u202fPM'}",https://www.delfriscos.com/location/del-friscos-double-eagle-steakhouse-new-york-ny/,40.7594099,-73.98222,2025-06-25 14:23:51.486460
Pianos,"158 Ludlow St, New York, NY 10002, USA",10001,(212) 505-3733,3.9,2326,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'day_2': 'Wednesday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'day_3': 'Thursday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'day_4': 'Friday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'day_5': 'Saturday: 4:00\u202fPM\u2009–\u20094:00\u202fAM', 'day_6': 'Sunday: 4:00\u202fPM\u2009–\u20094:00\u202fAM'}",http://pianosnyc.com/,40.7210476,-73.98772830000001,2025-06-25 14:23:52.093363
Keens Steakhouse,"72 W 36th St., New York, NY 10018, USA",10001,(212) 947-3636,4.6,8935,Restaurante,"{'day_0': 'Monday: 11:45\u202fAM\u2009–\u200910:30\u202fPM', 'day_1': 'Tuesday: 11:45\u202fAM\u2009–\u200910:30\u202fPM', 'day_2': 'Wednesday: 11:45\u202fAM\u2009–\u200910:30\u202fPM', 'day_3': 'Thursday: 11:45\u202fAM\u2009–\u200910:30\u202fPM', 'day_4': 'Friday: 11:45\u202fAM\u2009–\u200910:30\u202fPM', 'day_5': 'Saturday: 5:00\u2009–\u200910:30\u202fPM', 'day_6': 'Sunday: 5:00\u2009–\u20099:30\u202fPM'}",http://www.keens.com/,40.7507861,-73.9864611,2025-06-25 14:23:52.634933
Morton's The Steakhouse,"551 5th Ave, New York, NY 10017, USA",10001,(212) 972-3315,4.5,1907,Restaurante,"{'day_0': 'Monday: 12:00\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 12:00\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 4:00\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 4:00\u2009–\u20099:00\u202fPM'}",https://www.mortons.com/location/mortons-the-steakhouse-new-york-ny-manhattan/,40.7557214,-73.97918899999999,2025-06-25 14:23:53.174441
Dos Caminos,"675 Hudson St, New York, NY 10014, USA",10001,(212) 699-2400,4.0,2579,Restaurante,"{'day_0': 'Monday: 11:30\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 11:30\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:30\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 11:30\u202fAM\u2009–\u20099:00\u202fPM'}",https://www.doscaminos.com/location/dos-caminos-meatpacking/,40.7404331,-74.0054753,2025-06-25 14:23:53.613837
Balthazar,"80 Spring St, New York, NY 10012, USA",10001,(212) 965-1414,4.4,7023,Restaurante,"{'day_0': 'Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_1': 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_2': 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_3': 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_4': 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_5': 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_6': 'Sunday: 9:00\u202fAM\u2009–\u200912:00\u202fAM'}",http://www.balthazarny.com/,40.722668,-73.99822979999999,2025-06-25 14:23:53.912938
Pershing Square,"90 E 42nd St, New York, NY 10017, USA",10001,(212) 286-9600,4.2,4581,Restaurante,"{'day_0': 'Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM'}",https://pershingsquare.com/,40.7520244,-73.97782579999999,2025-06-25 14:23:54.442055
Lombardi's,"32 Spring St, New York, NY 10012, USA",10001,(212) 941-7994,4.1,8645,Restaurante,"{'day_0': 'Monday: 12:00\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 12:00\u2009–\u200911:45\u202fPM', 'day_5': 'Saturday: 12:00\u2009–\u200911:45\u202fPM', 'day_6': 'Sunday: 12:00\u2009–\u200910:00\u202fPM'}",http://www.firstpizza.com/,40.72157,-73.9956368,2025-06-25 14:23:54.682965
Babbo,"110 Waverly Pl, New York, NY 10011, USA",10001,(212) 777-0303,4.3,1714,Restaurante,,http://www.babbonyc.com/,40.732296,-73.9992785,2025-06-25 14:23:55.151951
STK Steakhouse,"26 Little W 12th St, New York, NY 10014, USA",10001,(646) 624-2444,4.8,17290,Restaurante,"{'day_0': 'Monday: 2:30\u202fPM\u2009–\u200912:00\u202fAM', 'day_1': 'Tuesday: 2:30\u202fPM\u2009–\u200912:00\u202fAM', 'day_2': 'Wednesday: 2:30\u202fPM\u2009–\u200912:00\u202fAM', 'day_3': 'Thursday: 2:30\u202fPM\u2009–\u200912:00\u202fAM', 'day_4': 'Friday: 2:30\u202fPM\u2009–\u200912:00\u202fAM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM'}",https://stksteakhouse.com/venues/nyc-downtown/,40.739794,-74.00727499999999,2025-06-25 14:23:55.696447
Per Se,"10 Columbus Cir, New York, NY 10019, USA",10001,(212) 823-9335,4.5,1901,Restaurante,"{'day_0': 'Monday: 4:30\u2009–\u20098:30\u202fPM', 'day_1': 'Tuesday: 4:30\u2009–\u20098:30\u202fPM', 'day_2': 'Wednesday: 4:30\u2009–\u20098:30\u202fPM', 'day_3': 'Thursday: 4:30\u2009–\u20098:30\u202fPM', 'day_4': 'Friday: 4:30\u2009–\u20098:30\u202fPM', 'day_5': 'Saturday: 4:30\u2009–\u20098:30\u202fPM', 'day_6': 'Sunday: 4:30\u2009–\u20098:30\u202fPM'}",https://www.thomaskeller.com/perseny,40.7682178,-73.9828988,2025-06-25 14:23:56.104273
burger joint,"119 W 56th St, New York, NY 10019, USA",10001,(212) 708-7414,4.3,8589,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM'}",https://www.burgerjointny.com/,40.764215,-73.97855969999999,2025-06-25 14:23:56.422959
Daniel,"60 E 65th St, New York, NY 10065, USA",10001,(212) 288-0033,4.6,2311,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 5:00\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 5:00\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 5:00\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 5:00\u2009–\u20099:30\u202fPM', 'day_5': 'Saturday: 5:00\u2009–\u20099:30\u202fPM', 'day_6': 'Sunday: 5:00\u2009–\u20099:30\u202fPM'}",http://www.danielnyc.com/,40.7668083,-73.9675769,2025-06-25 14:23:56.954167
Ruth's Chris Steak House,"1000 Harbor Blvd, Weehawken Township, NJ 07086, USA",10001,(201) 863-5100,4.5,1570,Restaurante,"{'day_0': 'Monday: 4:00\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 4:00\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 4:00\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 4:00\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 4:00\u2009–\u200910:30\u202fPM', 'day_5': 'Saturday: 4:00\u2009–\u200910:30\u202fPM', 'day_6': 'Sunday: 4:00\u2009–\u20099:00\u202fPM'}",https://www.ruthschris.com/locations/nj/weehawken/weehawken/7306?cmpid=br:rc_ag:ie_ch:loc_ca:RCGMB_sn:gmb_gt:weehawken-nj-7306_pl:locurl_rd:1018,40.75942089999999,-74.02288759999999,2025-06-25 14:23:57.246166
Hard Rock Cafe,"1501 Broadway, New York, NY 10036, USA",10001,(212) 343-3355,4.4,23676,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM'}",https://cafe.hardrock.com/new-york/#utm_source=Google&utm_medium=Yext&utm_campaign=Listings,40.7570352,-73.9866112,2025-06-25 14:23:57.669621
