name,address,postal_code,phone,rating,review_count,cuisine_type,business_hours,website,latitude,longitude,scraped_at
Harmanco's,"1407 E Main St, Albemarle, NC 28001, USA",28001,(704) 982-5414,4.2,575.0,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM'}",,35.3522056,-80.1763139,2025-06-25 14:10:39.940960
Papa Johns Pizza,"633 NC-24, Albemarle, NC 28001, USA",28001,(704) 983-5600,3.8,162.0,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u200912:00\u202fAM'}",https://locations.papajohns.com/united-states/nc/28001/albemarle/633-hwy-24?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTI1MzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,35.3444291,-80.1732335,2025-06-25 14:10:40.383012
Penny Pizza & Sub,"636 NC-24, Albemarle, NC 28001, USA",28001,(704) 983-2543,4.5,221.0,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_6': 'Sunday: Closed'}",,35.3417459,-80.1732991,2025-06-25 14:10:40.906920
Subway,"825 NC-24, Albemarle, NC 28001, USA",28001,(704) 983-2988,3.6,196.0,Restaurante,,https://restaurants.subway.com/united-states/nc/albemarle/825-hwy-24-27?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=6936&utm_campaign=evergreen-2020&y_source=1_MTQ5MTEwNTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,35.3475511,-80.16838849999999,2025-06-25 14:10:41.304316
Wendy's,"824 NC-24, Albemarle, NC 28001, USA",28001,(704) 985-3327,3.4,942.0,Restaurante,"{'day_0': 'Monday: 6:30\u202fAM\u2009–\u20092:00\u202fAM', 'day_1': 'Tuesday: 6:30\u202fAM\u2009–\u20092:00\u202fAM', 'day_2': 'Wednesday: 6:30\u202fAM\u2009–\u20092:00\u202fAM', 'day_3': 'Thursday: 6:30\u202fAM\u2009–\u20092:00\u202fAM', 'day_4': 'Friday: 6:30\u202fAM\u2009–\u20092:00\u202fAM', 'day_5': 'Saturday: 6:30\u202fAM\u2009–\u20092:00\u202fAM', 'day_6': 'Sunday: 6:30\u202fAM\u2009–\u20092:00\u202fAM'}",https://locations.wendys.com/united-states/nc/albemarle/824-nc-24-27-byp-e?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search&utm_content=EN_US,35.3467235,-80.1673768,2025-06-25 14:10:41.879547
Hilltop Seafood Co.,"128 S 1st St, Albemarle, NC 28001, USA",28001,(704) 550-5784,4.7,208.0,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 12:00\u2009–\u20098:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_6': 'Sunday: 12:00\u2009–\u20096:00\u202fPM'}",https://www.hilltopseafoodco.com/,35.3497511,-80.1997497,2025-06-25 14:10:42.331847
Zaxbys Chicken Fingers & Buffalo Wings,"701 Leonard Ave, Albemarle, NC 28001, USA",28001,(704) 982-4440,4.4,957.0,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM'}",https://www.zaxbys.com/locations/nc/albemarle/701-leonard-ave/?utm_source=local&utm_medium=organic&utm_campaign=gmb,35.3426509,-80.1772472,2025-06-25 14:10:42.879847
Breakfast Nook,"842 S 2nd St, Albemarle, NC 28001, USA",28001,(704) 983-1413,4.7,464.0,Restaurante,"{'day_0': 'Monday: 6:00\u2009–\u200911:00\u202fAM', 'day_1': 'Tuesday: 6:00\u2009–\u200911:00\u202fAM', 'day_2': 'Wednesday: 6:00\u2009–\u200911:00\u202fAM', 'day_3': 'Thursday: 6:00\u2009–\u200911:00\u202fAM', 'day_4': 'Friday: 6:00\u2009–\u200911:00\u202fAM', 'day_5': 'Saturday: 6:00\u2009–\u200911:00\u202fAM', 'day_6': 'Sunday: Closed'}",,35.341561,-80.19671,2025-06-25 14:10:43.299392
Chinese Kitchen,"723 Leonard Ave, Albemarle, NC 28001, USA",28001,(704) 983-2220,4.0,320.0,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 10:30\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:30\u202fAM\u2009–\u20099:30\u202fPM'}",,35.3422087,-80.175274,2025-06-25 14:10:43.848707
Pizza Hut,"701 US-52, Albemarle, NC 28001, USA",28001,(704) 983-2760,4.2,486.0,Restaurante,"{'day_0': 'Monday: 10:30\u202fAM\u2009–\u200911:00\u202fPM', 'day_1': 'Tuesday: 10:30\u202fAM\u2009–\u200911:00\u202fPM', 'day_2': 'Wednesday: 10:30\u202fAM\u2009–\u200911:00\u202fPM', 'day_3': 'Thursday: 10:30\u202fAM\u2009–\u200911:00\u202fPM', 'day_4': 'Friday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'day_5': 'Saturday: 10:30\u202fAM\u2009–\u200912:00\u202fAM', 'day_6': 'Sunday: 10:30\u202fAM\u2009–\u200911:00\u202fPM'}",https://locations.pizzahut.com/nc/albemarle/701-hwy-52-n?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=299165,35.3587899,-80.2073058,2025-06-25 14:10:44.453994
Quik Chek,"627 NC-24, Albemarle, NC 28001, USA",28001,(704) 983-4131,3.8,22.0,Restaurante,"{'day_0': 'Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM'}",,35.3440788,-80.17475420000001,2025-06-25 14:10:47.103546
Burleson Square,"1550 NC-24, Albemarle, NC 28001, USA",28001,(704) 982-2700,4.2,17.0,Restaurante,"{'day_0': 'Monday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_1': 'Tuesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_2': 'Wednesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_3': 'Thursday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_4': 'Friday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_5': 'Saturday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_6': 'Sunday: Closed'}",,35.334749,-80.2264588,2025-06-25 14:10:47.345033
Goody Shop Cafe,"241 W Main St, Albemarle, NC 28001, USA",28001,(704) 983-7973,4.7,209.0,Restaurante,"{'day_0': 'Monday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_1': 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_2': 'Wednesday: Closed', 'day_3': 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_4': 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_5': 'Saturday: Closed', 'day_6': 'Sunday: Closed'}",,35.3502655,-80.20058929999999,2025-06-25 14:10:47.697520
Hunt Brothers Pizza,"100 US-52, Albemarle, NC 28001, USA",28001,(704) 550-9900,,,Restaurante,"{'day_0': 'Monday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 5:00\u202fAM\u2009–\u200910:00\u202fPM'}",https://www.huntbrotherspizza.com/,35.3499466,-80.20550740000002,2025-06-25 14:10:48.271976
"HappyEatz Albemarle, NC 28001","Albemarle, NC 28001, USA",28001,,,,Restaurante,,http://www.happeatz.net/,35.3501426,-80.2000578,2025-06-25 14:10:48.511070
Tiffany's At The Boardroom,"135 W Main St, Albemarle, NC 28001, USA",28001,(704) 550-9194,4.4,218.0,Restaurante,,,35.350116,-80.1989918,2025-06-25 14:10:48.904409
The Courthouse Tavern and Table,"114 S 2nd St, Albemarle, NC 28001, USA",28001,(704) 986-0621,4.7,171.0,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'}",https://www.courthousealbemarle.com/,35.3499681,-80.198349,2025-06-25 14:10:49.383750
GloryBeans CoffeeHouse,"134 W Main St, Albemarle, NC 28001, USA",28001,(704) 550-5427,4.8,94.0,Restaurante,"{'day_0': 'Monday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_1': 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_2': 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_3': 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_4': 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_5': 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'day_6': 'Sunday: Closed'}",http://glorybeanscoffeehouse-alb.com/,35.3504542,-80.1988214,2025-06-25 14:10:49.931516
East Coast Wings + Grill,"780 Leonard Ave, Albemarle, NC 28001, USA",28001,(704) 982-3294,3.8,738.0,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'}",https://www.eastcoastwings.com/,35.3397316,-80.179717,2025-06-25 14:10:50.442986
Five Points Public House,"304 E Main St, Albemarle, NC 28001, USA",28001,(704) 550-9647,4.6,1351.0,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'}",http://5pointspublichouse.com/,35.35001,-80.194654,2025-06-25 14:10:50.991214
24/27 Grill,"750 Leonard Ave A, Albemarle, NC 28001, USA",28001,(704) 986-4456,5.0,5.0,Restaurante,,https://2427grill.com/,35.3406586,-80.1778581,2025-06-25 14:10:51.276944
Good Eats,"750 Leonard Ave, Albemarle, NC 28001, USA",28001,(704) 986-4456,4.3,88.0,Restaurante,,https://www.goodeatsalbemarle.com/,35.3406386,-80.1777853,2025-06-25 14:10:51.697919
Little Tokyo Restaurant,"730 Leonard Ave, Albemarle, NC 28001, USA",28001,(704) 985-2726,4.0,751.0,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'}",,35.3410617,-80.1778788,2025-06-25 14:10:52.043888
Palermos,"503 US-52, Albemarle, NC 28001, USA",28001,(704) 982-8000,4.3,472.0,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20097:00\u202fPM'}",https://www.facebook.com/pages/Palermos/186474924714501,35.3548408,-80.2069674,2025-06-25 14:10:52.497580
Jersey Mike's Subs,"718 Leonard Ave Suite E, Albemarle, NC 28001, USA",28001,(704) 961-9333,3.9,20.0,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM'}",https://www.jerseymikes.com/3236/albemarle-nc,35.3419866,-80.17817769999999,2025-06-25 14:10:53.107134
Parkway House Restaurant,"515 NC, NC-24, Albemarle, NC 28001, USA",28001,(704) 983-1400,4.0,1024.0,Restaurante,"{'day_0': 'Monday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_1': 'Tuesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_5': 'Saturday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_6': 'Sunday: 7:00\u202fAM\u2009–\u20099:30\u202fPM'}",https://parkwayhousenc.com/,35.343382,-80.179009,2025-06-25 14:10:53.583168
El Ranchito Restaurante Mexicano,"720 NC-24 18 # 18, Albemarle, NC 28001, USA",28001,(704) 982-0633,4.3,983.0,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM'}",,35.3439765,-80.1694813,2025-06-25 14:10:54.173101
Starbucks,"617 NC-24, Albemarle, NC 28001, USA",28001,(980) 581-2391,4.1,115.0,Restaurante,"{'day_0': 'Monday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 5:00\u202fAM\u2009–\u20099:00\u202fPM'}",,35.34400979999999,-80.17650739999999,2025-06-25 14:10:54.472825
